Year,exporter_key,exporter_name,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,hazWasteDesc2,un,totalQuantityinShipment,units_final,phase,ExpectedManagementMethod,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,receivingfacilityzipcode,latitude,longitude
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,14680,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,31245,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,21036,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,15501,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,19431,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,15002,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,23307,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,23121,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,25029,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,14271,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,16815,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,15043,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,25635,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,18371,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,15918,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,25635,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,24416,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,23121,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,23178,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,20441,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,18885,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A70525,PURE METAL GALVANIZING,7470 BREN RD.,MISSISSAUGA,ONTARIO,CANADA,43.70525,-79.66331,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,19431,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,23769,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,23386,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,22637,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,27058,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,22811,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,23250,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,23712,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,22860,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,25862,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,22588,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,26441,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,26577,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,27244,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,25343,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,22133,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,27092,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,26464,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,22675,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,22330,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,N/A,N/A,22622,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,27970,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,26551,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,N/A,N/A,23447,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,N/A,N/A,22512,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,23345,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,23178,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,27039,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,26233,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,22694,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,26275,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,26187,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,27032,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,23625,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,21013,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,22989,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,23553,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A60415,TONOLLI CANADA,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.60415,-79.58073,"Sulfuric acid, spent",UN1832,25900,liters,liquid,Other chemical precipitation,MID074259565,DYNECOL INC,6520 GEORGIA STREET,DETROIT,MI,48211,42.392868,-83.0325241
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,14226,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13204,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13885,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13885,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13658,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13658,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13204,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13204,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,14112,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13658,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13658,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13204,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13658,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13204,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13204,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13204,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13204,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13658,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13658,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,14112,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13658,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13658,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,13204,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,11829,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
2011,E3A41280,KUNTZ ELECTROPLATING INC,851 WILSON AVE,KITCHENER,ONTARIO,CANADA,43.4128,-80.44358,"Corrosive liquid, acidic, inorganic, n.o.s.",UN3264,12745,liters,liquid,Metals recovery,OHD980568992,ENVIRITE OF OHIO,2050 CENTRAL AVE SE,CANTON,OH,44207,40.775241,-81.369041
