exporter_name,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,hazWasteDesc,totalQuantityinShipment,units_final,phase,ExpectedManagementMethod,receivingfacilityzipcode,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,latitude,longitude
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,20593,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,20774,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,20774,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,20774,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,20774,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,9464,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21827,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21827,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21827,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21827,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21827,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,9464,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21501,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21501,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,20975,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,9464,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21289,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21289,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21289,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21289,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,946,Liters,liquid,Destruction_Incineration,84029,UTD981552177,CLEAN HARBORS (ARAGONITE)/ LLC,11800 NORTH APTUS ROAD,GRANTSVILLE,UT,40.5999298,-112.4667587
AIMCO SOLREC LTD,425 MOROBEL DRIVE,MILTON,ONTARIO,CANADA,43.5197105,-79.8975296,TOLUENE,21009,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
AIMCO SOLREC LTD,425 MOROBEL DRIVE,MILTON,ONTARIO,CANADA,43.5197105,-79.8975296,TOLUENE,21009,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
AIMCO SOLREC LTD,425 MOROBEL DRIVE,MILTON,ONTARIO,CANADA,43.5197105,-79.8975296,TOLUENE,21009,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,20559,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,20559,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,20559,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,20559,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,9464,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,1640,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,5330,Liters,liquid,Transfer_Stored_Bulk,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,6600,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,4500,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,2000,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,4600,Liters,liquid,Transfer_Stored_Bulk,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,400,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,PAINT,200,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21827,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,TOLUENE,21827,Liters,liquid,Destruction_Incineration,69145,NED981723513,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
AIMCO SOLREC LTD,425 MOROBEL DRIVE,MILTON,ONTARIO,CANADA,43.5197105,-79.8975296,TOLUENE,20668,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,PAINT,20,Liters,liquid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,PAINT,100,Liters,liquid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,PAINT,300,Liters,liquid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,PAINT,400,Liters,liquid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,PAINT,100,Liters,liquid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,PAINT,5400,Liters,liquid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,PAINT,500,Liters,liquid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,PAINT,300,Liters,liquid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,PAINT,2000,Liters,liquid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC - MISSISSAUGA,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,CANADA,43.4981155,-79.6266479,PAINT,1000,Liters,liquid,Destruction_Incineration,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
AIMCO SOLREC LTD,425 MOROBEL DRIVE,MILTON,ONTARIO,CANADA,43.5197105,-79.8975296,TOLUENE,21577,Liters,liquid,Recovery_Fuel_Blending,45879,OHD005048947,SYSTECH CORP,RR#2 11397 COUNTY RD 176,PAULDING,OH,41.1794467,-84.6049518
FORD MOTOR COMPANY - OAKVILLE,THE CANADIAN ROAD,OAKVILLE,ONTARIO,CANADA,43.4832687,-79.672081,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY - OAKVILLE,THE CANADIAN ROAD,OAKVILLE,ONTARIO,CANADA,43.4832687,-79.672081,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY - OAKVILLE,THE CANADIAN ROAD,OAKVILLE,ONTARIO,CANADA,43.4832687,-79.672081,PAINT,32230,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY - OAKVILLE,THE CANADIAN ROAD,OAKVILLE,ONTARIO,CANADA,43.4832687,-79.672081,PAINT,2600,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY - OAKVILLE,THE CANADIAN ROAD,OAKVILLE,ONTARIO,CANADA,43.4832687,-79.672081,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY - OAKVILLE,THE CANADIAN ROAD,OAKVILLE,ONTARIO,CANADA,43.4832687,-79.672081,PAINT,30000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY - OAKVILLE,THE CANADIAN ROAD,OAKVILLE,ONTARIO,CANADA,43.4832687,-79.672081,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY - OAKVILLE,THE CANADIAN ROAD,OAKVILLE,ONTARIO,CANADA,43.4832687,-79.672081,PAINT,30000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY - OAKVILLE,THE CANADIAN ROAD,OAKVILLE,ONTARIO,CANADA,43.4832687,-79.672081,PAINT,27842,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY - OAKVILLE,THE CANADIAN ROAD,OAKVILLE,ONTARIO,CANADA,43.4832687,-79.672081,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY - OAKVILLE,THE CANADIAN ROAD,OAKVILLE,ONTARIO,CANADA,43.4832687,-79.672081,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY - OAKVILLE,THE CANADIAN ROAD,OAKVILLE,ONTARIO,CANADA,43.4832687,-79.672081,PAINT,26000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY - OAKVILLE,THE CANADIAN ROAD,OAKVILLE,ONTARIO,CANADA,43.4832687,-79.672081,PAINT,26000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY - OAKVILLE,THE CANADIAN ROAD,OAKVILLE,ONTARIO,CANADA,43.4832687,-79.672081,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY - OAKVILLE,THE CANADIAN ROAD,OAKVILLE,ONTARIO,CANADA,43.4832687,-79.672081,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,7398,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,7398,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,2800,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,26000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,28000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,27000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,26000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
FORD MOTOR COMPANY OF CANADA LTD,BOX 2005,ST. THOMAS,ONTARIO,CANADA,45.5862274,-81.8649597,PAINT,26000,Liters,liquid,Recovery_Solvents,48220,MID005338801,GAGE PRODUCTS,625 WANDA STREET,FERNDALE,MI,42.451691,-83.114326
